activeKilocalories,activeTimeInSeconds,activityStressDurationInSeconds,activityType,averageHeartRateInBeatsPerMinute,averageStressLevel,bmrKilocalories,date,distanceInMeters,durationInSeconds,floorsClimbed,floorsClimbedGoal,highStressDurationInSeconds,intensityDurationGoalInSeconds,lowStressDurationInSeconds,maxHeartRateInBeatsPerMinute,maxStressLevel,mediumStressDurationInSeconds,minHeartRateInBeatsPerMinute,moderateIntensityDurationInSeconds,id,restStressDurationInSeconds,restingHeartRateInBeatsPerMinute,startTimeInSeconds,startTimeOffsetInSeconds,steps,stepsGoal,stressDurationInSeconds,stressQualifier,summaryId,vigorousIntensityDurationInSeconds
1557.0,14364.0,5580.0,WALKING,84.0,37.0,2084.0,507.0,18856.0,86400.0,43.0,10.0,900.0,9000.0,1140.0,134.0,98.0,1080.0,61.0,660.0,1092_mrw_dailies_2,4200.0,63.0,1588780800.0,28800.0,18717.0,10080.0,3120.0,unknown,x3355ecf-5eb2df00-15180-6,3300.0
425.0,7476.0,21300.0,WALKING,85.0,39.0,1451.0,508.0,4900.0,60180.0,12.0,10.0,1980.0,9000.0,8220.0,184.0,99.0,8820.0,53.0,0.0,1092_mrw_dailies_2,12060.0,59.0,1588867200.0,28800.0,6138.0,10080.0,19020.0,balanced_awake,x3355ecf-5eb43080-eb14-6,0.0
618.0,9634.0,22140.0,WALKING,85.0,40.0,1756.0,508.0,6554.0,72840.0,14.0,10.0,2160.0,9000.0,8220.0,184.0,99.0,9180.0,53.0,0.0,1092_mrw_dailies_2,12060.0,59.0,1588867200.0,28800.0,8227.0,10080.0,19560.0,balanced_awake,x3355ecf-5eb43080-11c88-6,0.0
1435.0,14193.0,22560.0,WALKING,85.0,40.0,2084.0,509.0,20016.0,86400.0,33.0,10.0,2400.0,9000.0,8280.0,184.0,99.0,9300.0,53.0,360.0,1092_mrw_dailies_2,12060.0,59.0,1588867200.0,28800.0,19935.0,10080.0,19980.0,balanced_awake,x3355ecf-5eb43080-15180-6,3840.0
0.0,0.0,21060.0,WALKING,74.0,32.0,934.0,509.0,0.0,38760.0,0.0,10.0,1140.0,9000.0,13260.0,129.0,96.0,4380.0,51.0,0.0,1092_mrw_dailies_2,14460.0,52.0,1588953600.0,28800.0,0.0,11010.0,18780.0,balanced_awake,x3355ecf-5eb58200-9768-6,0.0
184.0,5668.0,10860.0,WALKING,67.0,12.0,2045.0,510.0,3285.0,85140.0,0.0,10.0,900.0,9000.0,1740.0,116.0,96.0,1560.0,51.0,0.0,1092_mrw_dailies_2,25440.0,54.0,1589040000.0,28800.0,4083.0,11460.0,4200.0,unknown,x3355ecf-5eb6d380-14c94-6,0.0
222.0,4880.0,21540.0,WALKING,84.0,49.0,2076.0,510.0,4610.0,86400.0,3.0,10.0,4800.0,9000.0,5100.0,168.0,95.0,9960.0,53.0,600.0,1092_mrw_dailies_2,8280.0,55.0,1588953600.0,28800.0,5317.0,12030.0,19860.0,balanced_awake,x3355ecf-5eb58200-15180-6,0.0
184.0,5668.0,23460.0,WALKING,71.0,23.0,2047.0,510.0,3285.0,85200.0,0.0,10.0,2100.0,9000.0,6600.0,122.0,96.0,6540.0,51.0,0.0,1092_mrw_dailies_2,28740.0,54.0,1589040000.0,28800.0,4083.0,11460.0,15240.0,balanced,x3355ecf-5eb6d380-14cd0-6,0.0
184.0,5668.0,21540.0,WALKING,84.0,49.0,2076.0,511.0,3285.0,86400.0,0.0,10.0,4800.0,9000.0,5100.0,168.0,95.0,10080.0,53.0,0.0,1092_mrw_dailies_2,8280.0,55.0,1589040000.0,28800.0,4083.0,12030.0,19980.0,balanced_awake,x3355ecf-5eb6d380-15180-6,0.0
322.0,4245.0,21540.0,WALKING,84.0,50.0,890.0,511.0,3349.0,37080.0,6.0,10.0,4800.0,9000.0,6000.0,168.0,95.0,10980.0,53.0,0.0,1092_mrw_dailies_2,8280.0,55.0,1589126400.0,28800.0,4230.0,12030.0,21780.0,balanced_awake,x3355ecf-5eb82500-90d8-6,0.0
1260.0,15490.0,21660.0,WALKING,82.0,45.0,1905.0,511.0,17514.0,79320.0,22.0,10.0,4800.0,9000.0,6180.0,168.0,95.0,11100.0,53.0,540.0,1092_mrw_dailies_2,12840.0,55.0,1589126400.0,28800.0,18455.0,12030.0,22080.0,balanced_awake,x3355ecf-5eb82500-135d8-6,3000.0
1303.0,16270.0,10260.0,WALKING,72.0,29.0,1944.0,511.0,18231.0,80940.0,22.0,10.0,5760.0,9000.0,1380.0,120.0,96.0,3180.0,51.0,600.0,1092_mrw_dailies_2,23340.0,53.0,1589126400.0,28800.0,19361.0,13480.0,10320.0,unknown,x3355ecf-5eb82500-13c2c-6,3000.0
1307.0,16379.0,19140.0,WALKING,77.0,39.0,2076.0,513.0,18245.0,86400.0,22.0,10.0,11700.0,9000.0,4020.0,120.0,96.0,6420.0,51.0,600.0,1092_mrw_dailies_2,24240.0,53.0,1589126400.0,28800.0,19378.0,13480.0,22140.0,balanced,x3355ecf-5eb82500-15180-6,3000.0
624.0,15796.0,22200.0,WALKING,76.0,38.0,2076.0,513.0,11008.0,86400.0,14.0,10.0,11880.0,9000.0,6360.0,120.0,96.0,8940.0,51.0,600.0,1092_mrw_dailies_2,28800.0,53.0,1589212800.0,28800.0,13226.0,13480.0,27180.0,balanced,x3355ecf-5eb97680-15180-6,0.0
454.0,9712.0,240.0,WALKING,54.0,6.0,1029.0,513.0,6959.0,42840.0,14.0,10.0,0.0,9000.0,60.0,76.0,54.0,60.0,49.0,780.0,1092_mrw_dailies_2,28920.0,51.0,1589299200.0,28800.0,8645.0,13080.0,120.0,unknown,x3355ecf-5ebac800-a758-6,0.0
1277.0,15349.0,10200.0,WALKING,63.0,19.0,1911.0,514.0,19520.0,78660.0,70.0,10.0,780.0,9000.0,4080.0,102.0,91.0,5340.0,49.0,480.0,1092_mrw_dailies_2,32880.0,51.0,1589385600.0,28800.0,19268.0,13080.0,10200.0,unknown,x3355ecf-5ebc1980-13344-6,3480.0
755.0,17754.0,21360.0,WALKING,65.0,21.0,2100.0,514.0,11443.0,86400.0,20.0,10.0,1380.0,9000.0,7740.0,111.0,91.0,6960.0,46.0,780.0,1092_mrw_dailies_2,40320.0,50.0,1589299200.0,28800.0,14285.0,13080.0,16080.0,balanced,x3355ecf-5ebac800-15180-6,0.0
1277.0,15349.0,1260.0,WALKING,57.0,13.0,1914.0,514.0,19520.0,78780.0,70.0,10.0,300.0,9000.0,180.0,98.0,87.0,360.0,48.0,480.0,1092_mrw_dailies_2,24900.0,52.0,1589385600.0,28800.0,19268.0,10940.0,840.0,unknown,x3355ecf-5ebc1980-133bc-6,3480.0
1277.0,15349.0,3480.0,WALKING,63.0,13.0,1958.0,514.0,19520.0,80580.0,70.0,10.0,300.0,9000.0,180.0,181.0,87.0,360.0,48.0,480.0,1092_mrw_dailies_2,24900.0,52.0,1589385600.0,28800.0,19268.0,10940.0,840.0,unknown,x3355ecf-5ebc1980-13ac4-6,3480.0
1277.0,15409.0,3600.0,WALKING,64.0,13.0,2100.0,515.0,19527.0,86400.0,70.0,10.0,360.0,9000.0,180.0,181.0,96.0,360.0,48.0,480.0,1092_mrw_dailies_2,24900.0,52.0,1589385600.0,28800.0,19277.0,10940.0,900.0,unknown,x3355ecf-5ebc1980-15180-6,3480.0
398.0,5224.0,10380.0,WALKING,71.0,28.0,1150.0,515.0,3868.0,47340.0,5.0,10.0,3540.0,9000.0,2640.0,181.0,97.0,5340.0,48.0,0.0,1092_mrw_dailies_2,26520.0,52.0,1589472000.0,28800.0,4886.0,10940.0,11520.0,unknown,x3355ecf-5ebd6b00-b8ec-6,0.0
764.0,11415.0,17820.0,WALKING,70.0,28.0,1751.0,515.0,6871.0,72060.0,11.0,10.0,3540.0,9000.0,4740.0,181.0,97.0,6480.0,48.0,0.0,1092_mrw_dailies_2,33180.0,52.0,1589472000.0,28800.0,8638.0,10940.0,14760.0,balanced,x3355ecf-5ebd6b00-1197c-6,0.0
799.0,13295.0,17880.0,WALKING,70.0,28.0,2100.0,516.0,7547.0,86400.0,11.0,10.0,3540.0,9000.0,4740.0,181.0,97.0,6480.0,48.0,0.0,1092_mrw_dailies_2,33180.0,52.0,1589472000.0,28800.0,9463.0,10940.0,14760.0,balanced,x3355ecf-5ebd6b00-15180-6,0.0
0.0,300.0,780.0,WALKING,58.0,16.0,718.0,516.0,131.0,29580.0,0.0,10.0,0.0,9000.0,120.0,88.0,57.0,60.0,54.0,0.0,1092_mrw_dailies_2,20880.0,55.0,1589558400.0,28800.0,166.0,11360.0,180.0,unknown,x3355ecf-5ebebc80-738c-6,0.0
25.0,1203.0,18060.0,WALKING,69.0,27.0,1330.0,516.0,671.0,55380.0,1.0,10.0,3540.0,9000.0,4920.0,181.0,97.0,6600.0,48.0,0.0,1092_mrw_dailies_2,36120.0,52.0,1589558400.0,28800.0,848.0,10940.0,15060.0,balanced,x3355ecf-5ebebc80-d854-6,0.0
93.0,3372.0,21840.0,WALKING,72.0,37.0,2076.0,516.0,1879.0,86400.0,1.0,10.0,4980.0,9000.0,8580.0,125.0,96.0,11040.0,48.0,0.0,1092_mrw_dailies_2,25680.0,53.0,1589558400.0,28800.0,2352.0,11360.0,24600.0,balanced,x3355ecf-5ebebc80-15180-6,0.0
28.0,1020.0,18780.0,WALKING,69.0,33.0,676.0,516.0,340.0,28140.0,0.0,10.0,3060.0,9000.0,10020.0,114.0,92.0,12960.0,48.0,0.0,1092_mrw_dailies_2,30120.0,54.0,1589644800.0,28800.0,361.0,11370.0,26040.0,balanced,x3355ecf-5ec00e00-6dec-6,0.0
375.0,3141.0,360.0,WALKING,70.0,42.0,730.0,517.0,6966.0,30420.0,24.0,10.0,180.0,9000.0,14640.0,100.0,84.0,3840.0,57.0,420.0,1092_mrw_dailies_2,1260.0,64.0,1589644800.0,28800.0,6122.0,11060.0,18660.0,unknown,x3355ecf-5ec00e00-76d4-6,1500.0
404.0,3331.0,360.0,WALKING,70.0,42.0,736.0,517.0,7087.0,30660.0,24.0,10.0,180.0,9000.0,14640.0,100.0,84.0,3840.0,57.0,660.0,1092_mrw_dailies_2,1320.0,64.0,1589644800.0,28800.0,6274.0,11060.0,18660.0,unknown,x3355ecf-5ec00e00-77c4-6,1500.0
706.0,8146.0,17160.0,WALKING,68.0,29.0,1327.0,517.0,11118.0,55260.0,32.0,10.0,4020.0,9000.0,7980.0,135.0,93.0,12120.0,48.0,1440.0,1092_mrw_dailies_2,36600.0,52.0,1589644800.0,28800.0,11309.0,10750.0,24120.0,balanced,x3355ecf-5ec00e00-d7dc-6,1500.0
826.0,12471.0,16380.0,WALKING,76.0,45.0,1962.0,517.0,14102.0,81660.0,32.0,10.0,4560.0,9000.0,21420.0,182.0,99.0,11280.0,51.0,1440.0,1092_mrw_dailies_2,8520.0,58.0,1589644800.0,28800.0,15078.0,11060.0,37260.0,very_stressful,x3355ecf-5ec00e00-13efc-6,1500.0
826.0,12471.0,16380.0,WALKING,69.0,30.0,1963.0,517.0,14102.0,81720.0,32.0,10.0,3480.0,9000.0,4680.0,124.0,94.0,8460.0,51.0,1440.0,1092_mrw_dailies_2,27660.0,54.0,1589644800.0,28800.0,15078.0,9980.0,16620.0,balanced,x3355ecf-5ec00e00-13f38-6,1500.0
10.0,471.0,16380.0,WALKING,69.0,30.0,560.0,517.0,221.0,23340.0,0.0,10.0,3480.0,9000.0,4740.0,124.0,94.0,8460.0,51.0,0.0,1092_mrw_dailies_2,27660.0,54.0,1589731200.0,28800.0,279.0,9980.0,16680.0,balanced,x3355ecf-5ec15f80-5b2c-6,0.0
831.0,12651.0,16380.0,WALKING,69.0,29.0,2076.0,517.0,14132.0,86400.0,32.0,10.0,3480.0,9000.0,4740.0,124.0,94.0,8460.0,51.0,1440.0,1092_mrw_dailies_2,28920.0,54.0,1589644800.0,28800.0,15117.0,9980.0,16680.0,balanced,x3355ecf-5ec00e00-15180-6,1500.0
604.0,13017.0,16380.0,WALKING,69.0,29.0,2076.0,519.0,9045.0,86400.0,13.0,10.0,3480.0,9000.0,4740.0,124.0,94.0,8460.0,51.0,0.0,1092_mrw_dailies_2,28980.0,54.0,1589731200.0,28800.0,11367.0,9980.0,16680.0,balanced,x3355ecf-5ec15f80-15180-6,0.0
381.0,10179.0,19620.0,WALKING,68.0,27.0,2076.0,519.0,6537.0,86400.0,16.0,10.0,3540.0,9000.0,5400.0,124.0,94.0,8880.0,51.0,0.0,1092_mrw_dailies_2,38880.0,54.0,1589817600.0,28800.0,8257.0,9980.0,17820.0,balanced,x3355ecf-5ec2b100-15180-6,0.0
18.0,392.0,18540.0,WALKING,64.0,16.0,621.0,519.0,396.0,25860.0,1.0,10.0,960.0,9000.0,6720.0,107.0,90.0,3960.0,45.0,0.0,1092_mrw_dailies_2,43020.0,49.0,1589904000.0,28800.0,500.0,9960.0,11640.0,calm,x3355ecf-5ec40280-6504-6,0.0
18.0,394.0,6720.0,WALKING,61.0,15.0,627.0,519.0,405.0,26100.0,1.0,10.0,600.0,9000.0,3480.0,115.0,92.0,2160.0,43.0,0.0,1092_mrw_dailies_2,41940.0,51.0,1589904000.0,28800.0,511.0,8950.0,6240.0,calm,x3355ecf-5ec40280-65f4-6,0.0
314.0,8371.0,6720.0,WALKING,61.0,15.0,2076.0,522.0,5541.0,86400.0,7.0,10.0,600.0,9000.0,3480.0,115.0,92.0,2160.0,43.0,0.0,1092_mrw_dailies_2,42060.0,51.0,1589990400.0,28800.0,6882.0,8950.0,6240.0,calm,x3355ecf-5ec55400-15180-6,0.0
568.0,10786.0,8220.0,WALKING,61.0,14.0,2076.0,522.0,7609.0,86400.0,8.0,10.0,600.0,9000.0,3600.0,115.0,92.0,2160.0,43.0,120.0,1092_mrw_dailies_2,48300.0,51.0,1589904000.0,28800.0,9502.0,8950.0,6360.0,calm,x3355ecf-5ec40280-15180-6,660.0
390.0,9445.0,11220.0,WALKING,62.0,16.0,1617.0,522.0,7210.0,67320.0,11.0,10.0,1080.0,9000.0,5460.0,156.0,97.0,2880.0,43.0,0.0,1092_mrw_dailies_2,55440.0,51.0,1590076800.0,28800.0,8856.0,8950.0,9420.0,calm,x3355ecf-5ec6a580-106f8-6,0.0
390.0,9499.0,960.0,WALKING,54.0,6.0,1620.0,522.0,7217.0,67440.0,11.0,10.0,60.0,9000.0,180.0,84.0,80.0,120.0,47.0,0.0,1092_mrw_dailies_2,23460.0,52.0,1590076800.0,28800.0,8865.0,8510.0,360.0,unknown,x3355ecf-5ec6a580-10770-6,0.0
390.0,9499.0,1800.0,WALKING,55.0,6.0,1656.0,522.0,7217.0,68940.0,11.0,10.0,60.0,9000.0,240.0,92.0,80.0,120.0,47.0,0.0,1092_mrw_dailies_2,24060.0,52.0,1590076800.0,28800.0,8865.0,8510.0,420.0,unknown,x3355ecf-5ec6a580-10d4c-6,0.0
390.0,9499.0,20280.0,WALKING,79.0,45.0,1657.0,522.0,7217.0,69000.0,11.0,10.0,16440.0,9000.0,5580.0,135.0,99.0,7020.0,51.0,0.0,1092_mrw_dailies_2,28740.0,55.0,1590076800.0,28800.0,8865.0,8260.0,29040.0,balanced,x3355ecf-5ec6a580-10d88-6,0.0
420.0,11099.0,19320.0,WALKING,73.0,37.0,2076.0,524.0,8058.0,86400.0,11.0,10.0,13680.0,9000.0,7680.0,122.0,95.0,6780.0,47.0,0.0,1092_mrw_dailies_2,29880.0,52.0,1590076800.0,28800.0,9882.0,8510.0,28140.0,balanced,x3355ecf-5ec6a580-15180-6,0.0
242.0,6693.0,13920.0,WALKING,71.0,36.0,2076.0,524.0,3908.0,86400.0,4.0,10.0,2040.0,9000.0,5640.0,170.0,99.0,12120.0,54.0,0.0,1092_mrw_dailies_2,22140.0,56.0,1590163200.0,28800.0,4906.0,8400.0,19800.0,balanced,x3355ecf-5ec7f700-15180-6,0.0
223.0,4922.0,13980.0,WALKING,71.0,36.0,1464.0,524.0,3563.0,60960.0,2.0,10.0,2040.0,9000.0,5640.0,170.0,99.0,12120.0,54.0,0.0,1092_mrw_dailies_2,22140.0,56.0,1590249600.0,28800.0,4501.0,8400.0,19800.0,balanced,x3355ecf-5ec94880-ee20-6,0.0
223.0,4922.0,19320.0,WALKING,73.0,41.0,1467.0,524.0,3563.0,61080.0,2.0,10.0,6960.0,9000.0,8460.0,170.0,99.0,13620.0,54.0,0.0,1092_mrw_dailies_2,24600.0,56.0,1590249600.0,28800.0,4501.0,8400.0,29040.0,balanced,x3355ecf-5ec94880-ee98-6,0.0
285.0,6127.0,1200.0,WALKING,59.0,19.0,1657.0,524.0,4949.0,69000.0,7.0,10.0,0.0,9000.0,0.0,81.0,54.0,60.0,55.0,0.0,1092_mrw_dailies_2,20880.0,58.0,1590249600.0,28800.0,6251.0,8340.0,60.0,unknown,x3355ecf-5ec94880-10d88-6,0.0
342.0,6994.0,22620.0,WALKING,72.0,37.0,2076.0,524.0,5313.0,86400.0,7.0,10.0,3600.0,9000.0,7800.0,137.0,99.0,11100.0,49.0,0.0,1092_mrw_dailies_2,25620.0,56.0,1590249600.0,28800.0,6711.0,8340.0,22500.0,balanced,x3355ecf-5ec94880-15180-6,0.0
11.0,582.0,1200.0,WALKING,58.0,15.0,614.0,524.0,275.0,25560.0,1.0,10.0,0.0,9000.0,240.0,83.0,50.0,0.0,51.0,0.0,1092_mrw_dailies_2,22080.0,57.0,1590336000.0,28800.0,347.0,8530.0,240.0,unknown,x3355ecf-5eca9a00-63d8-6,0.0
26.0,1090.0,1200.0,WALKING,58.0,15.0,655.0,524.0,610.0,27300.0,1.0,10.0,0.0,9000.0,360.0,83.0,50.0,0.0,51.0,0.0,1092_mrw_dailies_2,22380.0,57.0,1590336000.0,28800.0,771.0,8530.0,360.0,unknown,x3355ecf-5eca9a00-6aa4-6,0.0
1769.0,12779.0,5580.0,WALKING,67.0,29.0,2076.0,527.0,7649.0,86400.0,17.0,10.0,1980.0,9000.0,2640.0,117.0,96.0,4740.0,51.0,1980.0,1092_mrw_dailies_2,22800.0,57.0,1590422400.0,28800.0,9648.0,8530.0,9360.0,unknown,x3355ecf-5ecbeb80-15180-6,240.0
458.0,9555.0,360.0,WALKING,55.0,8.0,2076.0,527.0,5728.0,86400.0,9.0,10.0,0.0,9000.0,240.0,104.0,75.0,180.0,47.0,0.0,1092_mrw_dailies_2,31980.0,53.0,1590336000.0,28800.0,7230.0,8610.0,420.0,unknown,x3355ecf-5eca9a00-15180-6,0.0
310.0,6361.0,21420.0,WALKING,73.0,38.0,1464.0,527.0,4069.0,60960.0,4.0,10.0,9000.0,9000.0,7380.0,124.0,98.0,8760.0,51.0,360.0,1092_mrw_dailies_2,29220.0,56.0,1590508800.0,28800.0,5085.0,8530.0,25140.0,balanced,x3355ecf-5ecd3d00-ee20-6,360.0
311.0,6383.0,15300.0,WALKING,64.0,20.0,1467.0,527.0,4097.0,61080.0,4.0,10.0,420.0,9000.0,9720.0,108.0,87.0,4860.0,47.0,360.0,1092_mrw_dailies_2,39420.0,53.0,1590508800.0,28800.0,5120.0,8610.0,15000.0,balanced,x3355ecf-5ecd3d00-ee98-6,360.0
495.0,10252.0,1380.0,WALKING,76.0,59.0,2076.0,527.0,6159.0,86400.0,6.0,10.0,0.0,9000.0,60.0,104.0,72.0,60.0,62.0,360.0,1092_mrw_dailies_2,0.0,62.0,1590508800.0,28800.0,7725.0,8160.0,120.0,unknown,x3355ecf-5ecd3d00-15180-6,360.0
9.0,587.0,13800.0,WALKING,83.0,37.0,572.0,527.0,287.0,23820.0,0.0,10.0,1560.0,9000.0,16140.0,119.0,93.0,14820.0,62.0,0.0,1092_mrw_dailies_2,25860.0,68.0,1590595200.0,28800.0,362.0,6530.0,32520.0,stressful,x3355ecf-5ece8e80-5d0c-6,0.0
548.0,12841.0,180.0,WALKING,68.0,20.0,2076.0,528.0,8371.0,86400.0,10.0,10.0,0.0,9000.0,180.0,84.0,44.0,0.0,61.0,600.0,1092_mrw_dailies_2,23160.0,68.0,1590595200.0,28800.0,10186.0,6370.0,180.0,unknown,x3355ecf-5ece8e80-15180-6,360.0
4.0,562.0,3300.0,WALKING,75.0,27.0,573.0,528.0,253.0,23880.0,0.0,10.0,420.0,9000.0,3000.0,132.0,81.0,4140.0,61.0,0.0,1092_mrw_dailies_2,34440.0,68.0,1590681600.0,28800.0,319.0,6370.0,7560.0,unknown,x3355ecf-5ecfe000-5d48-6,0.0
4.0,622.0,3300.0,WALKING,75.0,27.0,598.0,528.0,259.0,24900.0,0.0,10.0,420.0,9000.0,3000.0,132.0,81.0,4140.0,61.0,0.0,1092_mrw_dailies_2,34440.0,68.0,1590681600.0,28800.0,327.0,6370.0,7560.0,unknown,x3355ecf-5ecfe000-6144-6,0.0
139.0,4004.0,8880.0,WALKING,76.0,26.0,991.0,529.0,2304.0,41280.0,4.0,10.0,480.0,9000.0,5460.0,132.0,81.0,5280.0,60.0,0.0,1092_mrw_dailies_2,50940.0,68.0,1590681600.0,28800.0,2869.0,6370.0,11220.0,calm,x3355ecf-5ecfe000-a140-6,0.0
3.0,225.0,540.0,WALKING,69.0,18.0,798.0,530.0,70.0,33240.0,0.0,10.0,0.0,9000.0,180.0,98.0,30.0,0.0,59.0,0.0,1092_mrw_dailies_2,23040.0,66.0,1590768000.0,28800.0,88.0,5910.0,180.0,unknown,x3355ecf-5ed13180-81d8-6,0.0
583.0,12769.0,540.0,WALKING,68.0,18.0,2076.0,530.0,7074.0,86400.0,8.0,10.0,0.0,9000.0,180.0,98.0,30.0,0.0,59.0,0.0,1092_mrw_dailies_2,33240.0,66.0,1590681600.0,28800.0,8893.0,5910.0,180.0,unknown,x3355ecf-5ecfe000-15180-6,0.0
129.0,5807.0,6000.0,WALKING,72.0,19.0,2076.0,531.0,3281.0,86400.0,0.0,10.0,240.0,9000.0,3360.0,167.0,87.0,1680.0,58.0,0.0,1092_mrw_dailies_2,65040.0,65.0,1590768000.0,28800.0,4110.0,5910.0,5280.0,calm,x3355ecf-5ed13180-15180-6,0.0
11.0,465.0,6060.0,WALKING,72.0,19.0,804.0,531.0,254.0,33480.0,0.0,10.0,240.0,9000.0,3360.0,167.0,87.0,1740.0,58.0,0.0,1092_mrw_dailies_2,65040.0,65.0,1590854400.0,28800.0,321.0,5910.0,5340.0,calm,x3355ecf-5ed28300-82c8-6,0.0
350.0,6294.0,240.0,WALKING,71.0,19.0,1942.0,411.0,3882.0,86400.0,9.0,10.0,0.0,9000.0,300.0,89.0,43.0,0.0,61.0,0.0,1092_mrw_dailies_3,11520.0,65.0,1586448000.0,28800.0,4903.0,5250.0,300.0,unknown,x335606d-5e8f4680-15180-6,0.0
1.0,120.0,6540.0,WALKING,72.0,19.0,660.0,411.0,30.0,29400.0,0.0,10.0,240.0,9000.0,3600.0,167.0,87.0,1740.0,58.0,0.0,1092_mrw_dailies_3,65340.0,65.0,1586534400.0,28800.0,38.0,5910.0,5580.0,calm,x335606d-5e909800-72d8-6,0.0
144.0,2091.0,360.0,WALKING,68.0,19.0,1208.0,411.0,1507.0,53760.0,7.0,10.0,0.0,9000.0,300.0,89.0,43.0,0.0,61.0,0.0,1092_mrw_dailies_3,24780.0,65.0,1586534400.0,28800.0,1903.0,5250.0,300.0,unknown,x335606d-5e909800-d200-6,0.0
144.0,2093.0,60.0,WALKING,70.0,18.0,1211.0,411.0,1515.0,53880.0,7.0,10.0,0.0,9000.0,0.0,79.0,24.0,0.0,59.0,0.0,1092_mrw_dailies_3,9300.0,79.0,1586534400.0,28800.0,1914.0,5280.0,0.0,unknown,x335606d-5e909800-d278-6,0.0
228.0,4179.0,14460.0,WALKING,84.0,41.0,1942.0,411.0,3225.0,86400.0,10.0,10.0,9120.0,9000.0,7740.0,142.0,96.0,13980.0,61.0,0.0,1092_mrw_dailies_3,31560.0,65.0,1586534400.0,28800.0,4074.0,5250.0,30840.0,balanced,x335606d-5e909800-15180-6,0.0
7.0,480.0,120.0,WALKING,67.0,19.0,559.0,411.0,141.0,24900.0,0.0,10.0,0.0,9000.0,0.0,79.0,24.0,0.0,59.0,0.0,1092_mrw_dailies_3,25680.0,64.0,1586620800.0,28800.0,178.0,5280.0,0.0,unknown,x335606d-5e91e980-6144-6,0.0
7.0,495.0,14520.0,WALKING,81.0,36.0,790.0,412.0,158.0,35160.0,0.0,10.0,2340.0,9000.0,10680.0,122.0,92.0,12840.0,59.0,0.0,1092_mrw_dailies_3,28500.0,64.0,1586620800.0,28800.0,199.0,5280.0,25860.0,balanced,x335606d-5e91e980-8958-6,0.0
120.0,2950.0,360.0,WALKING,68.0,19.0,1865.0,412.0,1835.0,82980.0,3.0,10.0,0.0,9000.0,0.0,91.0,24.0,0.0,62.0,0.0,1092_mrw_dailies_3,26940.0,66.0,1586620800.0,28800.0,2318.0,5210.0,0.0,unknown,x335606d-5e91e980-14424-6,0.0
120.0,2950.0,180.0,WALKING,72.0,21.0,1867.0,412.0,1835.0,83100.0,3.0,10.0,0.0,9000.0,300.0,86.0,48.0,0.0,63.0,0.0,1092_mrw_dailies_3,10320.0,78.0,1586620800.0,28800.0,2318.0,5240.0,300.0,unknown,x335606d-5e91e980-1449c-6,0.0
0.0,240.0,13320.0,WALKING,84.0,44.0,299.0,412.0,42.0,13320.0,0.0,10.0,9120.0,9000.0,7500.0,126.0,95.0,19980.0,60.0,0.0,1092_mrw_dailies_3,29940.0,66.0,1586707200.0,28800.0,53.0,5210.0,36600.0,balanced,x335606d-5e933b00-3408-6,0.0
133.0,3298.0,300.0,WALKING,69.0,20.0,1942.0,412.0,2043.0,86400.0,3.0,10.0,0.0,9000.0,300.0,86.0,48.0,0.0,60.0,0.0,1092_mrw_dailies_3,25320.0,68.0,1586620800.0,28800.0,2580.0,5240.0,300.0,unknown,x335606d-5e91e980-15180-6,0.0
0.0,360.0,660.0,WALKING,71.0,19.0,600.0,412.0,74.0,26700.0,0.0,10.0,0.0,9000.0,780.0,89.0,45.0,0.0,61.0,0.0,1092_mrw_dailies_3,28380.0,68.0,1586707200.0,28800.0,94.0,5520.0,780.0,unknown,x335606d-5e933b00-684c-6,0.0
0.0,0.0,16080.0,WALKING,85.0,41.0,221.0,413.0,0.0,9840.0,0.0,10.0,6120.0,9000.0,12240.0,136.0,98.0,15540.0,60.0,0.0,1092_mrw_dailies_3,27840.0,68.0,1586793600.0,28800.0,0.0,5240.0,33900.0,balanced,x335606d-5e948c80-2670-6,0.0
757.0,7148.0,18600.0,WALKING,81.0,32.0,1942.0,413.0,4335.0,86400.0,8.0,10.0,720.0,9000.0,14400.0,115.0,87.0,9120.0,63.0,0.0,1092_mrw_dailies_3,31740.0,66.0,1586707200.0,28800.0,5462.0,5270.0,24240.0,balanced,x335606d-5e933b00-15180-6,0.0
0.0,240.0,10560.0,WALKING,80.0,30.0,598.0,413.0,36.0,26640.0,0.0,10.0,3060.0,9000.0,8220.0,133.0,95.0,5280.0,61.0,0.0,1092_mrw_dailies_3,39660.0,68.0,1586793600.0,28800.0,45.0,5520.0,16560.0,balanced,x335606d-5e948c80-6810-6,0.0
427.0,6313.0,540.0,WALKING,68.0,18.0,1942.0,414.0,3557.0,86400.0,7.0,10.0,0.0,9000.0,1080.0,94.0,72.0,360.0,56.0,0.0,1092_mrw_dailies_3,28980.0,63.0,1586793600.0,28800.0,4493.0,5750.0,1440.0,unknown,x335606d-5e948c80-15180-6,0.0
5.0,300.0,13740.0,WALKING,79.0,30.0,625.0,414.0,92.0,27840.0,0.0,10.0,2400.0,9000.0,9300.0,129.0,96.0,8520.0,56.0,0.0,1092_mrw_dailies_3,41460.0,63.0,1586880000.0,28800.0,116.0,5750.0,20220.0,balanced,x335606d-5e95de00-6cc0-6,0.0
